Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.137.67-192.168.137.65-22-55032-6,192.168.137.67,0.00033741813775862333,192.168.137.65,0.8686839986740541,0.3529411764705882,17/10/2022 10:38:34 AM,5.897270126939216e-05,0.0017730496453900709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014706007253773522,0.0001385668159382006,0.0,8.086242019296643e-05,0.00013858719658138265,5.898137576527012e-05,0.00013724689867226393,0.0,8.087431426188378e-05,0.00013724689867226393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035382574082264487,0.0,0.00014706027923074868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018832391713747645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007660028992141603,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dictionary
192.168.137.1-192.168.137.173-53-50232-17,192.168.137.1,0.0008128709682366835,192.168.137.173,0.7929156603684236,1.0,17/10/2022 10:47:36 AM,9.25970305015434e-05,0.0,0.002008032128514056,5.005599400898456e-05,3.726853577247026e-05,0.005031570639305446,0.07578008915304606,0.028281636615076315,0.0,0.008169934640522876,0.0684931506849315,0.013714821164269045,0.0,2.053408518859721e-05,9.365643342967901e-05,0.00021757313817657444,0.0,0.00012696756003820588,0.00021759351720933369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004422821760283061,0.0005017561465127947,4.681823169454046e-05,0.002154566744730679,0.052005943536404156,0.005031570639305446,0.02900245100125104,0.00614945121960003,3.78157503022403e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.04343080602197391,0.028281636615076277,0.013714821164269057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dictionary
192.168.137.154-255.255.255.255-49155-6667-17,192.168.137.154,0.7538994800693241,255.255.255.255,0.10523906489242475,1.0,17/10/2022 12:01:03 PM,0.4592665150998266,0.015957446808510637,0.0,0.0016881629352049695,0.0,0.01696921862667719,0.2555720653789004,0.09538120583908091,0.0,0.0,0.0,0.0,0.0,8.280914664731768e-08,7.406068657229403e-08,0.11990310333431979,0.002265527098916692,0.07085616554780816,0.11607000791653116,0.45926651979069355,0.1187435199057684,0.002265527098916692,0.07085617660000267,0.1149474771722819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004422821760283061,0.0,7.426740997119444e-08,0.0,0.2555720653789004,0.01696921862667719,0.10923550888062437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11995778831178779,0.09538120583908077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.026705816554809844,0.0,0.0,0.0,0.0,0.01615798922800718,0.18181818181818182,0.0,0.0,0.0,0.0,0.06997098541624157,0.0031423649449705913,0.07085617660000267,0.06773412355670604,dictionary
51.145.143.28-192.168.137.253-443-57122-6,51.145.143.28,0.0067943743194122785,192.168.137.253,0.9016747959779641,0.3529411764705882,17/10/2022 10:36:40 AM,0.0002361944303415329,0.0,0.002008032128514056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.670651606121878e-05,0.0005549806851352438,0.0,0.00032386600685405955,0.0005550010572904672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017691287041132243,0.002007024586051179,1.8343273016196778e-05,0.0008447186719553401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018832391713747645,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026550698100251773,0.007527523544236635,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dictionary
192.168.137.163-47.254.83.84-53453-7788-17,192.168.137.163,0.8198187144368951,47.254.83.84,0.12293412890088555,1.0,17/10/2022 10:43:16 AM,0.0030558234566565178,0.0,0.004016064257028112,6.281536503088258e-05,3.407408984911567e-05,0.006314127861089187,0.0950965824665676,0.03549068124244871,0.0,0.003734827264239029,0.03131115459882583,0.0062696325322372775,0.0,6.946345695038073e-07,4.237871245321893e-06,0.003590089272455932,0.0010816532126244854,0.0025287646232454736,0.0028468773934012923,0.0,0.0,0.0,0.0,0.0,0.0019371453375019987,0.004290815359064716,0.0,0.0035296585641302275,0.004290815359064716,0.0,0.0,0.0,0.0,0.0004422821760283061,0.0010035122930255895,1.3992414928524576e-06,0.00013058647521553863,0.0237741456166419,0.006314127861089187,0.025403606716424273,0.01844835365880009,0.00034034175272016276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.03381473948182884,0.03549068124244866,0.006269632532237284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dictionary
192.168.137.1-192.168.137.173-53-38001-17,192.168.137.1,0.0008128709682366835,192.168.137.173,0.5998484633233888,1.0,17/10/2022 10:32:47 AM,0.00010737056834528785,0.0,0.002008032128514056,5.005599400898456e-05,3.726853577247026e-05,0.005031570639305446,0.07578008915304606,0.028281636615076315,0.0,0.008169934640522876,0.0684931506849315,0.013714821164269045,0.0,1.770894808436543e-05,8.07681138968897e-05,0.0002522861842993688,0.0,0.00014722479769466686,0.0002523065626245557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004422821760283061,0.0005017561465127947,4.0374071929477955e-05,0.0018581354015188237,0.052005943536404156,0.005031570639305446,0.02900245100125104,0.00614945121960003,3.78157503022403e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.04343080602197391,0.028281636615076277,0.013714821164269057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dictionary
192.168.137.203-54.153.101.7-14871-32100-17,192.168.137.203,0.22807932393674943,54.153.101.7,0.5067007624189043,1.0,17/10/2022 10:43:16 AM,0.362189970953906,0.007092198581560283,0.010040160642570281,0.0001923720554070779,7.24074409293708e-05,0.00473559589581689,0.005943536404160475,0.021738042260999835,0.009124154898981962,0.004668534080298786,0.023483365949119372,0.005329187652401686,0.001808748789822495,1.6116923660975596e-08,9.937423101884829e-08,0.09455882004723598,0.26651161853486516,0.4576402842255784,3.6078737748058135e-06,0.361575378232928,0.21034224216901373,0.3936962283662487,0.458482827602024,3.572981477421785e-06,0.37936142681113166,0.21007327190237599,0.7191715371422064,0.6399492079557489,0.0005056554472703376,0.0,0.0,0.0,0.0,0.0022114108801415304,0.002508780732563974,3.9702104880592075e-08,2.754427022893119e-06,0.005943536404160475,0.00473559589581689,0.015473105909094783,0.01279550740812143,0.00016372500983129036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.01699190658961899,0.021738042260999808,0.005329187652401691,0.0,0.0,0.0,0.00014085071877882428,0.010638297872340425,6.085171482984814e-05,0.06060606060606061,0.013702460850111857,0.06060606060606061,0.005979599015124868,0.0,0.0,0.00718132854578097,0.18181818181818182,0.2750355391496116,0.0,0.21366705892496,0.3117077035947828,0.45764029067696393,0.0,0.45764029067696393,0.45764029067696393,dictionary
192.168.137.173-18.182.200.45-11265-32100-17,192.168.137.173,0.17277342372049506,18.182.200.45,0.5067007624189043,1.0,17/10/2022 10:28:57 AM,0.001672307228862097,0.0,0.002008032128514056,3.9259603144301615e-06,2.129630615569729e-05,0.0003946329913180742,0.005943536404160475,0.0022181675776530444,0.0,0.004668534080298786,0.03913894324853229,0.007837040665296597,0.0,3.173274009328315e-07,5.16703817791709e-06,0.0039293822902110535,0.0,0.0022930407955073133,0.0039294025935842705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004422821760283061,0.0005017561465127947,2.57353407780591e-06,0.0001193106954257317,0.005943536404160475,0.001973164956590371,0.005927508233832329,0.00614945121960003,3.78157503022403e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.008876369113980069,0.0022181675776530413,0.007837040665296604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dictionary
192.168.137.1-192.168.137.163-53-53143-17,192.168.137.1,0.0008128709682366835,192.168.137.163,0.8388660005366925,1.0,17/10/2022 10:35:20 AM,0.0001102333208340933,0.0,0.002008032128514056,5.201897416619964e-05,3.9398166388039995e-05,0.005228887134964483,0.0787518573551263,0.029390720403902837,0.0,0.008636788048552755,0.07240704500978473,0.014498525230798705,0.0,1.8051366969849403e-05,7.867020674152012e-05,0.0002590127287623882,0.0,0.00015115015789820893,0.00025903310695046485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004422821760283061,0.0005017561465127947,3.932511835201001e-05,0.0018098835379288638,0.0549777117384844,0.005228887134964483,0.03027263133707225,0.00614945121960003,3.78157503022403e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.04533288511782678,0.0293907204039028,0.014498525230798719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dictionary
192.168.137.147-8.8.8.8-53-43254-17,192.168.137.147,0.0008128709682366835,8.8.8.8,0.6827674385566133,1.0,17/10/2022 10:47:36 AM,0.08675433484704985,0.0017730496453900709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.961161421054277e-08,0.20384468898038122,0.0,0.11895614965842585,0.20384470520878722,0.08675434276946281,0.20187329198364262,0.0,0.11895616013846957,0.20187329198364262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008845643520566122,0.0,7.981833760829569e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.11895616013846957,0.0,0.11895616013846957,0.11895616013846957,dictionary
192.168.137.1-192.168.137.173-53-60619-17,192.168.137.1,0.0008128709682366835,192.168.137.173,0.956875187447712,1.0,17/10/2022 10:50:53 AM,9.204183001886597e-05,0.0,0.002008032128514056,5.005599400898456e-05,3.726853577247026e-05,0.005031570639305446,0.07578008915304606,0.028281636615076315,0.0,0.008169934640522876,0.0684931506849315,0.013714821164269045,0.0,2.065793604639292e-05,9.42214429746282e-05,0.00021626859622011008,0.0,0.0001262062780593371,0.00021628897527946038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004422821760283061,0.0005017561465127947,4.710073646695664e-05,0.0021675619639996225,0.052005943536404156,0.005031570639305446,0.02900245100125104,0.00614945121960003,3.78157503022403e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.04343080602197391,0.028281636615076277,0.013714821164269057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dictionary
192.168.137.23-54.205.158.199-43287-8802-17,192.168.137.23,0.6639008604162512,54.205.158.199,0.13894019036795,1.0,17/10/2022 12:01:13 PM,0.36490867494247925,0.0035460992907801418,0.006024096385542168,0.00015605692249859892,0.00017888897170785726,0.005228887134964483,0.0787518573551263,0.029390720403902837,0.0,0.013071895424836602,0.1095890410958904,0.02194371386283047,0.0,1.981427596205659e-08,5.0935808024163605e-08,0.17148350778694343,0.2405794288306379,0.24971949732836413,0.0005277075941013995,0.36456423060543325,0.42416194407335234,0.00021235555769824827,0.2500274567047941,0.42401744018687704,0.3830577859791321,0.4242402982545673,0.0010680237507719671,0.3493107784247709,0.4238423415845546,0.0,0.0,0.0,0.0,0.0013268465280849183,0.0015052684395383841,1.5482893388256427e-08,1.6403433167242619e-06,0.0787518573551263,0.0055248618784530384,0.034476323400861514,0.0010674910390643512,1.139537118482688e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.04015500313467174,0.0293907204039028,0.02194371386283049,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.01104586129753915,0.030303030303030304,0.014773126978543792,0.0,0.0,0.003590664272890485,0.18181818181818182,0.003055126148186261,0.0019471673201568375,0.0030219568256474295,0.0025163946185760445,0.24951857539306624,0.0006950403775173612,0.24971950625297384,0.24931764453315863,dictionary
